cnt,title,description,org_link,link,pDate
604,"인천 아파트 매매가격 지수 3개월 연속 상승, 회복세에 ‘제일풍경채 계양 위...",5월 이후로 인천 <b>부동산</b>시장이 확연하게 달라진 모습을 보이며 상승세가 더욱 견고해지는 모습이다. 한국<b>부동산</b>원 월간 매매가격지수 변동률을 보면 4월(-0.29%)까지 마이너스를 기록했던 매매가격지수가 5월(0.04%)을... ,http://sjbnews.com/news/news.php?number=790077,http://sjbnews.com/news/news.php?number=790077,2023-08-22 14:06:00
605,"중국증시, <b>부동산</b> 개발업체 디폴트 이슈 촉각 속 &apos;장중 하락&apos;",특히 인민은행은 같은 날 <b>부동산</b> 개발업체들의 디폴트(채무불이행) 리스크에도 주택담보대출(모기지) 금리에 영향을 미치는 5년물 LPR을 동결한 바 있다. 이는 주택 시장의 과열을 원하지 않음을 보여주는... ,http://www.choicenews.co.kr/news/articleView.html?idxno=119726,http://www.choicenews.co.kr/news/articleView.html?idxno=119726,2023-08-22 14:06:00
606,"검찰, &apos;500억원대 횡령 혐의&apos; 경남은행 직원 체포",이 씨는 지난 2007년부터 15년 동안 <b>부동산</b> 프로젝트 파이낸싱(PF) 업무를 담당하면서 대출금 562억원을 횡령한 혐의를 받고 있다. 이 씨는 앞서 금감원 조사에서 혐의가 드러나자 지난달부터 무단결근하고 잠적... ,http://www.startuptoday.co.kr/news/articleView.html?idxno=136934,http://www.startuptoday.co.kr/news/articleView.html?idxno=136934,2023-08-22 14:04:00
607,추경호 &quot;불황형 흑자? 동의 안 해…수출 반등 본격화할 것&quot;,아울러 중국 <b>부동산</b> 시장 위기론과 관련해 그는 &quot;중국은 세계 경제에서 약 20%에 가까운 비중을 차지하고 있고... 이르다&quot;며 &quot;<b>부동산</b> 문제 또한 우리의 중국에 대한 노출 정도가 굉장히 미미하기에 직접적인 영향은 제한적... ,http://www.sisajournal.com/news/articleView.html?idxno=270670,http://www.sisajournal.com/news/articleView.html?idxno=270670,2023-08-22 14:04:00
608,"광명시, 고난도 징수기법으로 숨어있는 재원 찾아 조세정의 실현",광명시는 올해 1월부터 상속 미등기 <b>부동산</b>을 대상으로 망자의 가족들에 대한 재산조사를 철저하게 진행하는... 일례로 체납자 A씨는 광명시에서 부과한 상속에 따른 취득세(<b>부동산</b>) 등 4 천 2백만 원을 체납 중으로 연락... ,http://www.newstnt.com/news/articleView.html?idxno=297961,http://www.newstnt.com/news/articleView.html?idxno=297961,2023-08-22 14:02:00
609,"2023년 상반기 부산지역 신설법인 현황, 지역 창업시장 경제침체 여파로 8년 ...","그 중에서도 금리인상, <b>부동산</b>시장 자금이탈, 미분양 증가 등으로 업황 부진을 겪고 있는 <b>부동산</b>업(△57.3%)과 건설 관련업(△37.0%)이 각각 큰 폭의 감소를 기록하면서 지역 창업시장의 부진에 있어 가장 큰 요인으로... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202308221347180590830,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202308221347180590830,2023-08-22 14:02:00
610,"살 빠지고 쪘다고…고지용·박봄·온유, ★들의 건강이상설 [MD이슈]","공개된 영상에는 고지용이 출연해 &quot;<b>부동산</b> 개발 컨설팅 쪽이랑 기업 인수 금융 쪽 일을 하고 있다. 은행에서 오래 경험하고 나온 형이랑, 시행업을 오래 하셨던 형이랑 같이 협업을 하고 있다&quot;며 근황을 전했다. 그러나... ",https://mydaily.co.kr/page/view/2023082210542862634,https://mydaily.co.kr/page/view/2023082210542862634,2023-08-22 14:01:00
611,브랜드 아파트도 미분양 &apos;쓴맛&apos;…제주 주택 시장 찬바람 &apos;쌩쌩&apos;,"최근 도내 업계와 한국<b>부동산</b>원 청약홈에 따르면 21일 마감한 도내 한 브랜드 아파트는 총 204가구를 모집했는데 64명(1순위 46명, 2순위 18명)만 청약했다. 140가구를 청약하지 못해 청약 미달률이 68.6%를 기록했다. 청약... ",http://www.jejumaeil.net/news/articleView.html?idxno=329226,http://www.jejumaeil.net/news/articleView.html?idxno=329226,2023-08-22 14:00:00
612,평당 1억5000만원에도 줄섰다…성수동 핫플땅 열기 이정도 [<b>부동산</b>360],"‘한국의 브루클린’이라 불리는 성수동에 700평 가까운 부지가 매물로 나와 시행사, 자산운용사들이 큰 관심을 갖고 있다. 최근 지가가 크게 오르는 성수동 대로변에 위치했을 뿐만 아니라 ‘준공전 선(先) 임차’가... ",http://news.heraldcorp.com/view.php?ud=20230822000461,http://news.heraldcorp.com/view.php?ud=20230822000461,2023-08-22 14:00:00
613,중국 관광객 기대감에 제주 면세업계 공헌활동 &apos;한목소리&apos;,물론 중국 <b>부동산</b> 시장 악화 등 경기침체가 장기화하면서 섣부른 판단은 금물이라는 기류도 있지만 도내 면세업계는 관광객 맞이에 발빠르게 대응하고 있다. 특히 제주관광공사 지정면세점을 비롯해... ,http://www.jejumaeil.net/news/articleView.html?idxno=329236,http://www.jejumaeil.net/news/articleView.html?idxno=329236,2023-08-22 14:00:00
614,中<b>부동산</b>업계 임금체불 급증…베이징 “농민공 임금체불 금지”,이번 조치는 비구이위안(碧桂園·컨트리가든)이 촉발한 채무불이행(디폴트) 위기가 장기 침체를 겪는 중국 <b>부동산</b> 업계 전반으로 확산하는 가운데 나왔다. 건설현장에서 일하는 농민공이 제대로 임금을 받지 못하는 일이... ,http://news.heraldcorp.com/view.php?ud=20230822000459,http://news.heraldcorp.com/view.php?ud=20230822000459,2023-08-22 13:59:00
615,"국내 가계 빚, 1862.8조원…&quot;3분기만에 상승 전환&apos;","<b>부동산</b> 규제 완화에 따른 주택담보대출 잔액의 역대급 증가가 전반적인 가계신용 확대로 이어진 것이라는 분석이 나온다. 특히, 최근 은행권 연체율도 여전히 높은 수준을 보이고 있다는 점에서 가계부채 관리의... ",http://www.dailyimpact.co.kr/news/articleView.html?idxno=102402,http://www.dailyimpact.co.kr/news/articleView.html?idxno=102402,2023-08-22 13:58:00
616,지방 광역시 <b>부동산</b> 시장 회복세... 신규 아파트 단지에 쏠리는 관심,"최근 들어 침체가 이어졌던 지방 <b>부동산</b> 시장에 광역시를 중심으로 온기가 부는 추세다. 실제 지방... 한 <b>부동산</b> 전문가는 &quot;올해 초 정부의 <b>부동산</b> 규제 완화, 금리 인상 사이클 종료 기대감 등으로 수요자들이... ",https://www.woodkorea.co.kr/news/articleView.html?idxno=74952,https://www.woodkorea.co.kr/news/articleView.html?idxno=74952,2023-08-22 13:58:00
617,"국내에 주소없는 외국인, 주택 구매 시 위탁관리인 지정 의무화",(사진=김근현 기자)  외국인의 <b>부동산</b> 투기를 효과적으로 단속하기 위해 정부가 방안을 마련했다. 국토교통부(이하 국토부)는 22일 &apos;<b>부동산</b> 거래신고 등에 관한 법률&apos; 시행령·시행규칙 개정안을 공포·시행한다고 22일... ,http://www.hansbiz.co.kr/news/articleView.html?idxno=661116,http://www.hansbiz.co.kr/news/articleView.html?idxno=661116,2023-08-22 13:58:00
618,"KB국민은행, 기부문화 확산 선도...유니세프한국위원회와 기부신탁 업무협약","&apos;KB위대한유산 기부신탁&apos;은 기부자가 금전, <b>부동산</b> 등 재산을 은행에 신탁해 생전에는 신탁재산을 관리하고 사후에는 신탁계약에 따라 학교, 병원, 구호단체 등의 기부처에 그 재산을 기부할 수 있는 상품이다.... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=213278,https://www.pinpointnews.co.kr/news/articleView.html?idxno=213278,2023-08-22 13:58:00
619,"성남시, 친환경 교통수단 구축·촘촘한 현장점검…&apos;편리·안전&apos; 구현",성남시는 이를 위해 ▲친환경적이고 이용자 중심의 교통체계 확립 ▲안전하고 편리한 대중교통문화 정착 ▲주차 편의를 위한 공영주차장 및 주차 공유 확대 ▲안전한 성남을 위한 도로정비 ▲건전하고 투명한 <b>부동산</b>... ,http://moneys.mt.co.kr/news/mwView.php?no=2023082213495937213,http://moneys.mt.co.kr/news/mwView.php?no=2023082213495937213,2023-08-22 13:58:00
620,&apos;中 헝다 리스크&apos;에 국내 <b>부동산</b>PF도 ‘비상등’,중국 <b>부동산</b> 위기의 진원지인 유명 <b>부동산</b>개발업체 에버그란데(중국명 헝다)가 미국법원에 파산보호 신청을 하면서 중국발 <b>부동산</b> 리스크가 국내 <b>부동산</b> 프로젝트파이낸싱(PF)에도 악영향을 미칠 수 있다는 지적이... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02423926635709944,http://www.edaily.co.kr/news/newspath.asp?newsid=02423926635709944,2023-08-22 13:57:00
621,[정치쇼] 윤희숙 &quot;&apos;이재명 옥중공천&apos;? 국민의힘 입장에선 꿈의 시나리오&quot;,"▷김태현 : 중국 <b>부동산</b> 시장이 속된 말로 폭망 하고. ▶윤희숙 : 폭망하고 그게 금융권으로 확산돼서. ▷김태현 : 확산되고 지방정부까지 안 좋아지고. ▶윤희숙 : 그렇죠, 2008년 리먼사태처럼. 그런데 거기까지는 좀 과한... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1007316900&plink=ORI&cooper=NAVER,https://news.sbs.co.kr/news/endPage.do?news_id=N1007316900&plink=ORI&cooper=NAVER,2023-08-22 13:57:00
622,불법시위 주도 민노총에…추경호 “보조급 지급 중단 검토”,그는 중국 <b>부동산</b>시장 위기론과 관련해선 “중국은 세계 경제에서 20%에 가까운 비중을 차지하고 있고 우리 수출액에서도 상당히 비중이 크다“며 “중국 상황에 대해선 늘 긴장하면서 예의주시해야 하고 있다”고... ,https://www.hankyung.com/economy/article/202308229214i,https://www.hankyung.com/economy/article/202308229214i,2023-08-22 13:56:00
623,"중국 경제 흔들리자, 원화 가치도 &apos;하락&apos;…원·달러 환율, 1400원 넘어설까?","교수 -&apos;중국 <b>부동산</b> 위기 진앙&apos; 헝다, 미 뉴욕법원에 파산보호 신청 -중국 경제 흔들리자, 원화 가치도 &apos;하락&apos; -원·달러 환율, 1400원 넘어설까? -한은 부총재 &quot;지나친 환율 병동성 줄어들 것으로 기대&quot; -중국 <b>부동산</b>발 위기감... ",https://biz.sbs.co.kr/article_hub/20000132424?division=NAVER,https://biz.sbs.co.kr/article_hub/20000132424?division=NAVER,2023-08-22 13:56:00
624,"중국, 경기 악화 우려 기준금리 &apos;소폭&apos; 인하…시장 기대엔 못 미쳐","- 중국, 기준금리 두 달 만에 인하…1년 만기 LPR 0.1%p↓ - 중국, 주택담보 대출 기준인 5년 만기 LPR은 동결 - 중국, 5년 만기 LPR은 동결…&quot;<b>부동산</b> 시장의 과열 우려&quot; - 중국, 2개월 만에 기준금리 인하…시장 기대엔 못 미쳐... ",https://biz.sbs.co.kr/article_hub/20000132423?division=NAVER,https://biz.sbs.co.kr/article_hub/20000132423?division=NAVER,2023-08-22 13:56:00
625,&quot;새 먹거리 선점하자&quot;...증권사들 토큰시장 경쟁 본격화,"대신증권도 지난 3월 토큰증권 시장 선점을 위해 국내 최초 <b>부동산</b> 디지털 수익증권 거래소인 &apos;카사&apos;를 인수했다. 양사는 내달 6일부터 8일까지 <b>부동산</b> 조각투자 공모를 진행하며, 이를 위해 카사 앱에서 대신증권... ",https://daily.hankooki.com/news/articleView.html?idxno=991222,https://daily.hankooki.com/news/articleView.html?idxno=991222,2023-08-22 13:56:00
626,"부산경찰, 전세사기 조직원 등 121명 무더기 검거","전세사기로 100억원 넘는 리베이트를 챙긴 <b>부동산</b> 컨설팅업체 조직원 등이 경찰에 무더기로 붙잡혔다. 부산경찰청은 사기 혐의로 <b>부동산</b> 컨설팅업체 조직원 8명과 공인중개사 등 56명을 검거하고, 이 중 바지 명의자... ",https://www.seoul.co.kr/news/newsView.php?id=20230822500097&wlog_tag3=naver,https://www.seoul.co.kr/news/newsView.php?id=20230822500097&wlog_tag3=naver,2023-08-22 13:54:00
627,"[현장르포] 대치동 은마아파트, 거래량 늘고 호가 상승",단지 인근 A<b>부동산</b>공인중개업소 대표는 &quot;현재 은마아파트는 재건축 사업에 속도를 내고 있다&quot;면서 &quot;최근... 22일 서울<b>부동산</b>정보광장에 따르면 올해 은마아파트 매매 거래량(22일 기준)은 모두 82건이다. 지난해 같은... ,http://www.metroseoul.co.kr/article/20230822500336,http://www.metroseoul.co.kr/article/20230822500336,2023-08-22 13:54:00
628,<b>부동산</b> 거래신고법 개정안 시행… 외국인 투기 규제 강화,외국인들의 <b>부동산</b> 투기를 막기 위해 국내에 거주하지 않는 외국인 매수인에 대해 위탁관리인을 지정하도록 의무화하는 등 정부가 외국인 투기 관리를 강화한다. 국토교통부는 이 같은 내용을 담은 &apos;<b>부동산</b> 거래신고 등에... ,http://www.m-i.kr/news/articleView.html?idxno=1041907,http://www.m-i.kr/news/articleView.html?idxno=1041907,2023-08-22 13:54:00
629,"中, 유동성 확대 경기부양 시도...지방정부 부채 정리 착수",여기에 대형 <b>부동산</b> 그룹과 금융업계의 연쇄 채무불이행 위험에 빠져 있습니다. 외부에서는 &quot;40년... 주택담보대출에 영향을 주는 5년 만기 금리를 동결한 것은 <b>부동산</b> 시장의 부양에는 신중하게 접근하겠다는 뜻으로... ,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202308221110563227,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202308221110563227,2023-08-22 13:52:00
630,해외 거주 외국인 집살 때 위탁관리인 지정·신고 의무,외국인 <b>부동산</b> 거래내역을 신속히 조사하고 실효성을 확보하기 위해서다. 국토교통부(장관 원희룡)는 &apos;<b>부동산</b> 거래신고 등에 관한 법률&apos;(이하 &apos;거래신고법&apos;) 시행령･시행규칙 개정안이 8월 22일 공포･시행된다고 밝혔다.... ,https://www.smarttoday.co.kr/news/articleView.html?idxno=33926,https://www.smarttoday.co.kr/news/articleView.html?idxno=33926,2023-08-22 13:52:00
631,[그래픽] 2분기 가계대출 10.1조 증가,<b>부동산</b> 경기 회복세에 가계신용이 다시 오름세로 전환했다. 22일 한국은행에 따르면 2분기 가계신용 잔액은 1862조8000억원으로 전분기말 대비 9조5000억원 증가했다. (그래픽=안지혜 기자) hokma@newsis.com 공감언론... ,http://www.newsis.com/view/?id=NISI20230822_0001345810,http://www.newsis.com/view/?id=NISI20230822_0001345810,2023-08-22 13:50:00
